Sequence,Transect,SegPos,Gen,Donor,Recipient,Plant_ID,F_plant,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,FD_01,FD_02,FD_03,FD_04,FD_05,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,Skeleton,Notes
92,3,20L,G1,AC_156,AC_016,5,TRUE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,,2023-04-28,2023-05-12,2023-05-26,,,2023-04-28,,,,6/8/2023,
92,3,20R,G1,AC_125,AC_038,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
92,3,20R,G1,AC_125,AC_038,2,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,,2023-04-28,2023-05-12,,,2023-05-12,,,,,,
92,3,20R,G1,AC_125,AC_038,3,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,,2023-04-28,2023-05-12,2023-05-26,,,,,,,,
92,3,20R,G1,AC_125,AC_038,4,TRUE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,,2023-04-28,2023-05-12,2023-05-26,,,2023-04-28,,2,,6/8/2023,
92,3,20R,G1,AC_125,AC_038,5,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,,2023-04-28,2023-05-12,,,,,,,,,
93,3,21L,G1,AC_071,AC_215,1,FALSE,2022-10-17,2022-10-21,2023-04-14,179,175,2023-05-26,42,2023-04-14,2023-04-28,2023-05-12,2023-05-26,,,,,,,,
93,3,21L,G1,AC_071,AC_215,2,TRUE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,,2023-04-28,2023-05-12,2023-05-26,,,2023-04-28,,,,6/8/2023,
93,3,21L,G1,AC_071,AC_215,3,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,,2023-04-28,2023-05-12,2023-05-26,,2023-05-12,,,,,,
93,3,21L,G1,AC_071,AC_215,4,FALSE,2022-10-17,2022-10-21,2023-04-14,179,175,2023-05-12,28,2023-04-14,2023-04-28,2023-05-12,,,,2023-04-14,,,,,
93,3,21L,G1,AC_071,AC_215,5,FALSE,2022-10-17,2022-10-21,2023-04-14,179,175,2023-06-08,55,2023-04-14,2023-04-28,2023-05-12,2023-05-26,2023-06-08,,,,,2,,
93,3,21R,G1,AC_165,AC_199,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
93,3,21R,G1,AC_165,AC_199,2,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,,2023-04-28,,2023-05-26,,,,,,,,
93,3,21R,G1,AC_165,AC_199,3,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,,,,,,
93,3,21R,G1,AC_165,AC_199,4,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,2023-05-12,,,,,,
93,3,21R,G1,AC_165,AC_199,5,TRUE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,,2023-04-28,2023-05-12,,,,2023-04-28,,,,6/8/2023,
94,3,22L,G2,AC_165,AC_206,1,TRUE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,,,,,,
94,3,22L,G2,AC_165,AC_206,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
94,3,22L,G2,AC_165,AC_206,3,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,,2023-04-28,2023-05-12,,,2023-05-12,2023-04-28,,,,,
94,3,22L,G2,AC_165,AC_206,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
94,3,22L,G2,AC_165,AC_206,5,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,,,,,,
94,3,22R,G1,AC_015,AC_190,1,TRUE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,,2023-04-28,2023-05-12,2023-05-26,,,2023-04-28,,,,,
94,3,22R,G1,AC_015,AC_190,2,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,,,,,,
94,3,22R,G1,AC_015,AC_190,3,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,,2023-04-28,2023-05-12,2023-05-26,,,,,,,,
94,3,22R,G1,AC_015,AC_190,4,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,,2023-04-28,2023-05-12,,,2023-05-12,,,,,,
94,3,22R,G1,AC_015,AC_190,5,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,,,,,,
95,3,23L,G2,AC_125,AC_038,1,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,,2023-04-28,2023-05-12,2023-05-26,,2023-05-12,,,,,,
95,3,23L,G2,AC_125,AC_038,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
95,3,23L,G2,AC_125,AC_038,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
95,3,23L,G2,AC_125,AC_038,4,TRUE,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-26,14,,,2023-05-12,2023-05-26,,,,,,,6/22/2023,
95,3,23L,G2,AC_125,AC_038,5,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,,2023-04-28,2023-05-12,,,,2023-04-28,,,,,
95,3,23R,G1,AC_165,AC_199,1,TRUE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,2023-04-28,,,,6/8/2023,
95,3,23R,G1,AC_165,AC_199,2,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,,2023-04-28,2023-05-12,2023-05-26,,,,,,,,
95,3,23R,G1,AC_165,AC_199,3,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,,2023-04-28,2023-05-12,,,,,,,,,
95,3,23R,G1,AC_165,AC_199,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
95,3,23R,G1,AC_165,AC_199,5,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,,,,,,
96,3,24L,G1,AC_089,AC_032,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
96,3,24L,G1,AC_089,AC_032,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
96,3,24L,G1,AC_089,AC_032,3,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,,2023-04-28,2023-05-12,,,2023-05-12,,,,,,
96,3,24L,G1,AC_089,AC_032,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
96,3,24L,G1,AC_089,AC_032,5,TRUE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,,,,,,
96,3,24R,G1,AC_177,AC_211,1,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,,2023-04-28,,2023-05-26,,2023-05-12,,,,,,
96,3,24R,G1,AC_177,AC_211,2,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,,2023-04-28,2023-05-12,2023-05-26,,,,,,,,
96,3,24R,G1,AC_177,AC_211,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
96,3,24R,G1,AC_177,AC_211,4,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,,2023-04-28,,2023-05-26,,,,,,,,
96,3,24R,G1,AC_177,AC_211,5,TRUE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,2023-04-28,,,,5/26/2023,
97,3,25L,G1,AC_096,AC_181,1,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,,,,,,
97,3,25L,G1,AC_096,AC_181,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
97,3,25L,G1,AC_096,AC_181,3,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,,2023-04-28,2023-05-12,,,2023-05-12,,,,,,
97,3,25L,G1,AC_096,AC_181,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
97,3,25L,G1,AC_096,AC_181,5,TRUE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,2023-04-28,,,,,
97,3,25R,G1,AC_160,AC_186,1,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,,2023-04-28,2023-05-12,,,2023-05-12,,,,,,
97,3,25R,G1,AC_160,AC_186,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
97,3,25R,G1,AC_160,AC_186,3,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,,2023-04-28,2023-05-12,,,,,,,,,
97,3,25R,G1,AC_160,AC_186,4,TRUE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-06-08,41,,2023-04-28,2023-05-12,2023-05-26,2023-06-08,,,,,1,6/22/2023,
97,3,25R,G1,AC_160,AC_186,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
98,3,26L,G1,AC_054,AC_046,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
98,3,26L,G1,AC_054,AC_046,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
98,3,26L,G1,AC_054,AC_046,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
98,3,26L,G1,AC_054,AC_046,4,TRUE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,Did this ever flower? Check fruit collections
98,3,26L,G1,AC_054,AC_046,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
98,3,26R,G1,AC_156,AC_016,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
98,3,26R,G1,AC_156,AC_016,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
98,3,26R,G1,AC_156,AC_016,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
98,3,26R,G1,AC_156,AC_016,4,TRUE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,,2023-04-28,,2023-05-26,,,2023-05-26,,,,5/26/2023,fitness changed bc of gopher
98,3,26R,G1,AC_156,AC_016,5,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,,,,,,
99,3,27L,G1,AC_179,AC_136,1,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,,2023-04-28,,2023-05-26,,,,,,,,
99,3,27L,G1,AC_179,AC_136,2,TRUE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,,,,,6/8/2023,
99,3,27L,G1,AC_179,AC_136,3,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,,2023-04-28,,2023-05-26,,,,,,,6/22/2023,
99,3,27L,G1,AC_179,AC_136,4,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,,2023-04-28,,2023-05-26,,,,,,,,
99,3,27L,G1,AC_179,AC_136,5,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,,2023-04-28,,2023-05-26,,2023-05-12,2023-04-28,,,,,
99,3,27R,G2,AC_195,AC_179,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
99,3,27R,G2,AC_195,AC_179,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
99,3,27R,G2,AC_195,AC_179,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
99,3,27R,G2,AC_195,AC_179,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
99,3,27R,G2,AC_195,AC_179,5,TRUE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,,2023-04-28,,2023-05-26,,,2023-04-28,,,,6/22/2023,
100,3,28L,G2,AC_007,AC_081,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
100,3,28L,G2,AC_007,AC_081,2,TRUE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,6/8/2023,
100,3,28L,G2,AC_007,AC_081,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
100,3,28L,G2,AC_007,AC_081,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
100,3,28L,G2,AC_007,AC_081,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
100,3,28R,G2,AC_052,AC_212,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
100,3,28R,G2,AC_052,AC_212,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
100,3,28R,G2,AC_052,AC_212,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
100,3,28R,G2,AC_052,AC_212,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
100,3,28R,G2,AC_052,AC_212,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
101,3,29L,G1,AC_102,AC_191,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
101,3,29L,G1,AC_102,AC_191,2,TRUE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
101,3,29L,G1,AC_102,AC_191,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
101,3,29L,G1,AC_102,AC_191,4,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,2023-05-12,,,,,,
101,3,29L,G1,AC_102,AC_191,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
101,3,29R,G2,AC_161,AC_213,1,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,2023-05-12,,,,,,
101,3,29R,G2,AC_161,AC_213,2,TRUE,2022-10-17,2022-10-21,2023-04-14,179,175,2023-04-28,14,2023-04-14,2023-04-28,,,,,2023-04-14,,,,6/9/2023,
101,3,29R,G2,AC_161,AC_213,3,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,,,,,,
101,3,29R,G2,AC_161,AC_213,4,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,,,,,,
101,3,29R,G2,AC_161,AC_213,5,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,,,,,,
102,3,30L,G2,AC_103,AC_144,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
102,3,30L,G2,AC_103,AC_144,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
102,3,30L,G2,AC_103,AC_144,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
102,3,30L,G2,AC_103,AC_144,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
102,3,30L,G2,AC_103,AC_144,5,TRUE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,,,,,6/9/2023,Fruit collected on 5/26 - added flowering date of 4/28
102,3,30R,G2,AC_103,AC_154,1,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,,,,,,
102,3,30R,G2,AC_103,AC_154,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
102,3,30R,G2,AC_103,AC_154,3,TRUE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,,,,,6/9/2023,
102,3,30R,G2,AC_103,AC_154,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
102,3,30R,G2,AC_103,AC_154,5,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,,,,,,
103,3,31L,G2,AC_160,AC_015,1,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,,,,,,
103,3,31L,G2,AC_160,AC_015,2,TRUE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,,2023-04-28,,2023-05-26,,,2023-05-26,,1,,6/9/2023,
103,3,31L,G2,AC_160,AC_015,3,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,,,,,,
103,3,31L,G2,AC_160,AC_015,4,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,,2023-04-28,,2023-05-26,,,,,,,,
103,3,31L,G2,AC_160,AC_015,5,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,,2023-04-28,,2023-05-26,,2023-05-12,,,,,,
103,3,31R,G2,AC_179,AC_171,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
103,3,31R,G2,AC_179,AC_171,2,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,,,,,,
103,3,31R,G2,AC_179,AC_171,3,TRUE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,,,,,6/22/2023,
103,3,31R,G2,AC_179,AC_171,4,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,,,,,,
103,3,31R,G2,AC_179,AC_171,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
104,3,32L,G1,AC_198,AC_051,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
104,3,32L,G1,AC_198,AC_051,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
104,3,32L,G1,AC_198,AC_051,3,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,,2023-04-28,2023-05-12,,,,,,,,,
104,3,32L,G1,AC_198,AC_051,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
104,3,32L,G1,AC_198,AC_051,5,TRUE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,,,,,6/9/2023,
104,3,32R,G1,AC_015,AC_197,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
104,3,32R,G1,AC_015,AC_197,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
104,3,32R,G1,AC_015,AC_197,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
104,3,32R,G1,AC_015,AC_197,4,TRUE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,,,,,6/9/2023,
104,3,32R,G1,AC_015,AC_197,5,FALSE,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-12,0,,,2023-05-12,,,,,,,,,
105,3,33L,G2,AC_216,AC_058,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
105,3,33L,G2,AC_216,AC_058,2,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,,2023-04-28,2023-05-12,,,2023-05-12,,,,,,
105,3,33L,G2,AC_216,AC_058,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
105,3,33L,G2,AC_216,AC_058,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
105,3,33L,G2,AC_216,AC_058,5,TRUE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,,,,,6/9/2023,
105,3,33R,G1,AC_172,AC_111,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
105,3,33R,G1,AC_172,AC_111,2,FALSE,2022-10-17,2022-10-21,2023-04-14,179,175,2023-05-12,28,2023-04-14,2023-04-28,2023-05-12,,,2023-05-12,,,,,,
105,3,33R,G1,AC_172,AC_111,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
105,3,33R,G1,AC_172,AC_111,4,TRUE,2022-10-17,2022-10-21,2023-04-14,179,175,2023-04-14,0,2023-04-14,,,,,,,,,,,
105,3,33R,G1,AC_172,AC_111,5,FALSE,2022-10-17,2022-10-21,2023-04-14,179,175,2023-04-28,14,2023-04-14,2023-04-28,,,,,2023-04-14,,,,,
106,3,34L,G2,AC_054,AC_119,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
106,3,34L,G2,AC_054,AC_119,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
106,3,34L,G2,AC_054,AC_119,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
106,3,34L,G2,AC_054,AC_119,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
106,3,34L,G2,AC_054,AC_119,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
106,3,34R,G1,AC_015,AC_190,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
106,3,34R,G1,AC_015,AC_190,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
106,3,34R,G1,AC_015,AC_190,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
106,3,34R,G1,AC_015,AC_190,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
106,3,34R,G1,AC_015,AC_190,5,TRUE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,6/9/2023,
107,3,35L,G2,AC_216,AC_034,1,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,,2023-04-28,2023-05-12,,,2023-05-12,,,,,,
107,3,35L,G2,AC_216,AC_034,2,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,,2023-04-28,2023-05-12,,,,,,,,,
107,3,35L,G2,AC_216,AC_034,3,TRUE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,,2023-04-28,2023-05-12,,,,,,,,6/9/2023,
107,3,35L,G2,AC_216,AC_034,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
107,3,35L,G2,AC_216,AC_034,5,FALSE,2022-10-17,2022-10-21,2023-04-14,179,175,2023-05-12,28,2023-04-14,2023-04-28,2023-05-12,,,,2023-04-14,,,,,
107,3,35R,G2,AC_096,AC_074,1,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,,2023-04-28,2023-05-12,,,2023-05-12,,,,,,
107,3,35R,G2,AC_096,AC_074,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
107,3,35R,G2,AC_096,AC_074,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
107,3,35R,G2,AC_096,AC_074,4,TRUE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,,2023-04-28,2023-05-12,,,,,,,,6/9/2023,
107,3,35R,G2,AC_096,AC_074,5,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,,,,,,,
108,4,1L,G2,AC_172,AC_111,1,FALSE,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-26,14,,,2023-05-12,2023-05-26,,,,,,,,
108,4,1L,G2,AC_172,AC_111,2,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,,2023-04-28,2023-05-12,,,2023-05-12,2023-04-28,,,,,
108,4,1L,G2,AC_172,AC_111,3,TRUE,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-26,14,,,2023-05-12,2023-05-26,,,2023-05-12,,,,6/21/2023,
108,4,1L,G2,AC_172,AC_111,4,FALSE,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-12,0,,,2023-05-12,,,,,,,,,
108,4,1L,G2,AC_172,AC_111,5,FALSE,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-26,14,,,2023-05-12,2023-05-26,,,,,,,,
108,4,1R,G2,AC_007,AC_187,1,FALSE,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-26,14,,,2023-05-12,2023-05-26,,2023-05-12,,,,,,
108,4,1R,G2,AC_007,AC_187,2,FALSE,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-26,14,,,2023-05-12,2023-05-26,,,,,,,,
108,4,1R,G2,AC_007,AC_187,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
108,4,1R,G2,AC_007,AC_187,4,TRUE,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-12,0,,,2023-05-12,,,,,,,,,"No plant, no skel 6/21"
108,4,1R,G2,AC_007,AC_187,5,FALSE,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-12,0,,,2023-05-12,,,,,,,,,
109,4,2L,G2,AC_054,AC_046,1,FALSE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-12,14,,2023-04-28,2023-05-12,,,,2023-05-12,2,,,,
109,4,2L,G2,AC_054,AC_046,2,FALSE,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-12,0,,,2023-05-12,,,,,,,,,
109,4,2L,G2,AC_054,AC_046,3,TRUE,2022-10-17,2022-10-21,2023-05-26,221,217,2023-05-26,0,,,,2023-05-26,,,2023-05-26,,1,,6/8/2023,
109,4,2L,G2,AC_054,AC_046,4,FALSE,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-12,0,,,2023-05-12,,,2023-05-12,,,,,,
109,4,2L,G2,AC_054,AC_046,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
109,4,2R,G1,AC_045,AC_096,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
109,4,2R,G1,AC_045,AC_096,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
109,4,2R,G1,AC_045,AC_096,3,TRUE,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-26,14,,,2023-05-12,2023-05-26,,,2023-05-12,4,,,6/22/2023,
109,4,2R,G1,AC_045,AC_096,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
109,4,2R,G1,AC_045,AC_096,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
110,4,3L,G2,AC_207,AC_055,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
110,4,3L,G2,AC_207,AC_055,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
110,4,3L,G2,AC_207,AC_055,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
110,4,3L,G2,AC_207,AC_055,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
110,4,3L,G2,AC_207,AC_055,5,TRUE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,6/8/2023,
110,4,3R,G1,AC_186,AC_011,1,FALSE,2022-10-17,2022-10-21,2023-05-26,221,217,2023-05-26,0,,,,2023-05-26,,,,,,,,
110,4,3R,G1,AC_186,AC_011,2,TRUE,2022-10-17,2022-10-21,2023-04-28,193,189,2023-05-26,28,,2023-04-28,2023-05-12,2023-05-26,,,2023-04-28,3,1,,6/8/2023,
110,4,3R,G1,AC_186,AC_011,3,FALSE,2022-10-17,2022-10-21,2023-05-12,207,203,2023-05-26,14,,,2023-05-12,2023-05-26,,,,,,,,
